"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"BIANKOURI",1991,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"BIANKOURI",1992,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"BIANKOURI",1993,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"BIANKOURI",1994,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"BIANKOURI",1995,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"BIANKOURI",1996,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"BIANKOURI",1997,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHR ATAKPAME",1997,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHR ATAKPAME",1996,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHR ATAKPAME",1995,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHR SOKODE",1994,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHR SOKODE",1996,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHR SOKODE",1995,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHU KARA",1996,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHU KARA",1995,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHU KARA",1994,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"CHU KARA",1997,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"HOPITAL DE BE",1996,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"HOPITAL DE BE",1997,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"HOPITAL DE BE",1995,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"PMI DAPAONG",1993,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"PMI DAPAONG",1992,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"PMI DAPAONG",1991,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"PMI DAPAONG",1997,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
"PMI DAPAONG",1995,TRUE,103,"ancss","15-49","15","35",NA,NA,NA,NA,"TGO",0,0,"TGO",NA,NA,NA,NA,NA
