"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Nyeri",1994,TRUE,458,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",1997,TRUE,59,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",1993,TRUE,185,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",1991,TRUE,27,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",1992,TRUE,281,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",1998,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",1990,TRUE,1019,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2000,TRUE,463,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2001,TRUE,310,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2002,TRUE,404,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2004,TRUE,379,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2005,TRUE,398,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2006,TRUE,395,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2009,TRUE,387,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2010,TRUE,392,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
"Nyeri",2011,TRUE,390,"ancss","15-49","15","35",0,0,0,0,"KEN_35652",0,0,"KEN_35652",NA,NA,NA,NA,NA
