"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kobi (Idah)",1995,TRUE,85,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",1995,TRUE,191,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",1995,TRUE,417,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",2003,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",2005,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",2008,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Ankpa)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
"Kogi (Lokoja)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25340",0,0,"NGA_25340",NA,NA,NA,NA,NA
