"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Attat Hospital",1999,TRUE,500,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Awassa",1998,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Awassa",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Dilla",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Dilla",1998,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Hossana",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Hossana",1998,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Raytu (Bale)",1992,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Soddo",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Soddo",1998,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Attat Hospital",2001,TRUE,500,"ancss","15-49","15","35",0,0,0,0,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Awassa",2001,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Borena Dadim",2001,TRUE,411,"ancss","15-49","15","35",0,0,0,0,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Dilla",2001,TRUE,347,"ancss","15-49","15","35",0,0,0,0,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Hossana",2001,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
"Soddo",2001,TRUE,386,"ancss","15-49","15","35",0,0,0,0,"ETH_44858",0,0,"ETH_44858",NA,NA,NA,NA,NA
